danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,unique_track
0.664,0.735,5,-8.024,1,0.0343,0.033,0.0413,0.0801,0.841,101.346,audio_features,35LDid9nvuYrUyZk5qGD0i,spotify:track:35LDid9nvuYrUyZk5qGD0i,https://api.spotify.com/v1/tracks/35LDid9nvuYrUyZk5qGD0i,https://api.spotify.com/v1/audio-analysis/35LDid9nvuYrUyZk5qGD0i,242333,4,John Mayer - Belief
0.798,0.748,11,-6.287,1,0.0822,0.0296,0.0,0.22,0.835,116.0,audio_features,7Jh9XDqXe3yvxovXsLYOO2,spotify:track:7Jh9XDqXe3yvxovXsLYOO2,https://api.spotify.com/v1/tracks/7Jh9XDqXe3yvxovXsLYOO2,https://api.spotify.com/v1/audio-analysis/7Jh9XDqXe3yvxovXsLYOO2,248000,4,MIKA - Big Girl (You Are Beautiful)
0.608,0.937,4,-3.071,1,0.033,0.0121,0.0403,0.309,0.515,117.304,audio_features,0Jh9EBGN205Yc7JN2zZ2f1,spotify:track:0Jh9EBGN205Yc7JN2zZ2f1,https://api.spotify.com/v1/tracks/0Jh9EBGN205Yc7JN2zZ2f1,https://api.spotify.com/v1/audio-analysis/0Jh9EBGN205Yc7JN2zZ2f1,265960,4,John Mayer - Bigger Than My Body
0.439,0.59,1,-6.407,1,0.0417,0.0995,0.00221,0.0718,0.4,125.897,audio_features,50DMG6AvtNzbrxMc62w6ph,spotify:track:50DMG6AvtNzbrxMc62w6ph,https://api.spotify.com/v1/tracks/50DMG6AvtNzbrxMc62w6ph,https://api.spotify.com/v1/audio-analysis/50DMG6AvtNzbrxMc62w6ph,258160,4,John Mayer - Bold As Love
0.796,0.819,11,-5.806,1,0.043,0.0131,0.00138,0.0446,0.823,109.942,audio_features,3v3EGRQ6bywgEaeBRYhpcN,spotify:track:3v3EGRQ6bywgEaeBRYhpcN,https://api.spotify.com/v1/tracks/3v3EGRQ6bywgEaeBRYhpcN,https://api.spotify.com/v1/audio-analysis/3v3EGRQ6bywgEaeBRYhpcN,219467,4,Tom Jones - Burning Down The House
0.651,0.819,0,-6.774,1,0.05,0.0422,1.34e-05,0.099,0.483,95.01,audio_features,4v5hFmPnlhCmqZpdS4mZrm,spotify:track:4v5hFmPnlhCmqZpdS4mZrm,https://api.spotify.com/v1/tracks/4v5hFmPnlhCmqZpdS4mZrm,https://api.spotify.com/v1/audio-analysis/4v5hFmPnlhCmqZpdS4mZrm,224800,4,The Killers - Carry Me Home
0.651,0.548,5,-6.036,1,0.0304,0.00576,5.58e-05,0.145,0.411,67.604,audio_features,5O3fUsQQBFxW8SH1kHthDH,spotify:track:5O3fUsQQBFxW8SH1kHthDH,https://api.spotify.com/v1/tracks/5O3fUsQQBFxW8SH1kHthDH,https://api.spotify.com/v1/audio-analysis/5O3fUsQQBFxW8SH1kHthDH,240200,4,John Mayer - City Love
0.688,0.477,0,-11.945,1,0.029,0.38,4.93e-05,0.0864,0.897,132.071,audio_features,1BvJmtaXsqtH438BcDPeBb,spotify:track:1BvJmtaXsqtH438BcDPeBb,https://api.spotify.com/v1/tracks/1BvJmtaXsqtH438BcDPeBb,https://api.spotify.com/v1/audio-analysis/1BvJmtaXsqtH438BcDPeBb,234667,4,Elton John - Daniel
0.528,0.482,9,-10.939,0,0.027,0.614,0.0,0.549,0.788,95.82,audio_features,2v8B8d17Xxu9uLU5sNiHSL,spotify:track:2v8B8d17Xxu9uLU5sNiHSL,https://api.spotify.com/v1/tracks/2v8B8d17Xxu9uLU5sNiHSL,https://api.spotify.com/v1/audio-analysis/2v8B8d17Xxu9uLU5sNiHSL,204160,1,Tom Jones - Delilah
0.32,0.798,10,-7.078,0,0.124,0.00033,0.692,0.176,0.74,84.696,audio_features,5fbQCQt91LsVgXusFS0CCD,spotify:track:5fbQCQt91LsVgXusFS0CCD,https://api.spotify.com/v1/tracks/5fbQCQt91LsVgXusFS0CCD,https://api.spotify.com/v1/audio-analysis/5fbQCQt91LsVgXusFS0CCD,209040,4,Joy Division - Disorder
0.61,0.349,0,-9.321,1,0.0301,0.554,0.0099,0.201,0.155,136.012,audio_features,7keXdrB4mz57u4b8YkCwag,spotify:track:7keXdrB4mz57u4b8YkCwag,https://api.spotify.com/v1/tracks/7keXdrB4mz57u4b8YkCwag,https://api.spotify.com/v1/audio-analysis/7keXdrB4mz57u4b8YkCwag,245747,4,John Mayer - Dreaming With A Broken Heart
0.74,0.923,1,-5.082,1,0.0369,0.105,0.000163,0.0825,0.93,128.871,audio_features,5LYJ631w9ps5h9tdvac7yP,spotify:track:5LYJ631w9ps5h9tdvac7yP,https://api.spotify.com/v1/tracks/5LYJ631w9ps5h9tdvac7yP,https://api.spotify.com/v1/audio-analysis/5LYJ631w9ps5h9tdvac7yP,305867,4,Phil Collins - Easy Lover
0.428,0.741,9,-7.003,1,0.0386,0.00151,0.00277,0.0968,0.342,118.025,audio_features,5iUDKPf6cerVBDLA08vJUb,spotify:track:5iUDKPf6cerVBDLA08vJUb,https://api.spotify.com/v1/tracks/5iUDKPf6cerVBDLA08vJUb,https://api.spotify.com/v1/audio-analysis/5iUDKPf6cerVBDLA08vJUb,243000,4,Coldplay - Every Teardrop Is A Waterfall
0.887,0.48,11,-11.994,1,0.117,0.0094,3.58e-05,0.0662,0.607,95.846,audio_features,0HEmnAUT8PHznIAAmVXqFJ,spotify:track:0HEmnAUT8PHznIAAmVXqFJ,https://api.spotify.com/v1/tracks/0HEmnAUT8PHznIAAmVXqFJ,https://api.spotify.com/v1/audio-analysis/0HEmnAUT8PHznIAAmVXqFJ,193200,4,George Michael - Faith
0.855,0.723,0,-9.508,1,0.0378,0.549,0.144,0.083,0.962,109.235,audio_features,1MMYuuvnD3O9Sn90gDabv9,spotify:track:1MMYuuvnD3O9Sn90gDabv9,https://api.spotify.com/v1/tracks/1MMYuuvnD3O9Sn90gDabv9,https://api.spotify.com/v1/audio-analysis/1MMYuuvnD3O9Sn90gDabv9,290480,4,David Bowie - Fashion
0.567,0.93,10,-6.386,1,0.0316,0.000248,0.663,0.209,0.644,132.038,audio_features,1lNgVbVhytRKmYNneZ01pG,spotify:track:1lNgVbVhytRKmYNneZ01pG,https://api.spotify.com/v1/tracks/1lNgVbVhytRKmYNneZ01pG,https://api.spotify.com/v1/audio-analysis/1lNgVbVhytRKmYNneZ01pG,344800,4,The Killers - Flesh And Bone - Jacques Lu Cont Remix
0.503,0.921,11,-5.88,1,0.0686,0.00534,0.0,0.169,0.708,164.878,audio_features,0bhCGRZvzfAzm0z1c7M3jQ,spotify:track:0bhCGRZvzfAzm0z1c7M3jQ,https://api.spotify.com/v1/tracks/0bhCGRZvzfAzm0z1c7M3jQ,https://api.spotify.com/v1/audio-analysis/0bhCGRZvzfAzm0z1c7M3jQ,147587,4,The Killers - From Here On Out
0.42,0.668,1,-7.35,1,0.0517,0.607,0.016,0.0585,0.338,125.391,audio_features,67oyFnjJnn78fZP9KjeZx0,spotify:track:67oyFnjJnn78fZP9KjeZx0,https://api.spotify.com/v1/tracks/67oyFnjJnn78fZP9KjeZx0,https://api.spotify.com/v1/audio-analysis/67oyFnjJnn78fZP9KjeZx0,350573,4,Supertramp - Goodbye Stranger
0.753,0.326,7,-9.883,1,0.0342,0.731,0.00131,0.24,0.237,123.799,audio_features,3SktMqZmo3M9zbB7oKMIF7,spotify:track:3SktMqZmo3M9zbB7oKMIF7,https://api.spotify.com/v1/tracks/3SktMqZmo3M9zbB7oKMIF7,https://api.spotify.com/v1/audio-analysis/3SktMqZmo3M9zbB7oKMIF7,245827,3,John Mayer - Gravity
0.591,0.617,0,-7.495,1,0.0259,0.0157,4.35e-05,0.146,0.48,109.956,audio_features,2MCBSxOnkMcVkbaLplGYjX,spotify:track:2MCBSxOnkMcVkbaLplGYjX,https://api.spotify.com/v1/tracks/2MCBSxOnkMcVkbaLplGYjX,https://api.spotify.com/v1/audio-analysis/2MCBSxOnkMcVkbaLplGYjX,216360,4,John Mayer - Great Indoors
0.378,0.548,7,-7.373,1,0.0367,0.293,0.000233,0.0982,0.458,92.021,audio_features,0E9HjozMA5x8YjrQ7bJFOm,spotify:track:0E9HjozMA5x8YjrQ7bJFOm,https://api.spotify.com/v1/tracks/0E9HjozMA5x8YjrQ7bJFOm,https://api.spotify.com/v1/audio-analysis/0E9HjozMA5x8YjrQ7bJFOm,274267,4,The Killers - Heart Of A Girl
0.5,0.731,10,-4.535,1,0.0312,0.192,0.00045,0.158,0.112,135.97,audio_features,3285RNj9TGVvWlP8tYojDH,spotify:track:3285RNj9TGVvWlP8tYojDH,https://api.spotify.com/v1/tracks/3285RNj9TGVvWlP8tYojDH,https://api.spotify.com/v1/audio-analysis/3285RNj9TGVvWlP8tYojDH,292320,4,The Killers - Here With Me
0.677,0.826,0,-3.107,1,0.0245,0.0043,0.0381,0.111,0.605,105.982,audio_features,4UoJ14X24nu9YGwE1r0JOy,spotify:track:4UoJ14X24nu9YGwE1r0JOy,https://api.spotify.com/v1/tracks/4UoJ14X24nu9YGwE1r0JOy,https://api.spotify.com/v1/audio-analysis/4UoJ14X24nu9YGwE1r0JOy,253560,4,John Mayer - Home Life
0.744,0.924,7,-8.964,1,0.0478,0.234,0.0331,0.128,0.791,128.656,audio_features,4SactOQQV5J66VtQRVOBGC,spotify:track:4SactOQQV5J66VtQRVOBGC,https://api.spotify.com/v1/tracks/4SactOQQV5J66VtQRVOBGC,https://api.spotify.com/v1/audio-analysis/4SactOQQV5J66VtQRVOBGC,180067,4,Madness - House Of Fun
0.842,0.384,9,-11.384,0,0.0353,0.638,0.000487,0.0998,0.604,84.026,audio_features,7peh6LUcdNPcMdrSH4JPsM,spotify:track:7peh6LUcdNPcMdrSH4JPsM,https://api.spotify.com/v1/tracks/7peh6LUcdNPcMdrSH4JPsM,https://api.spotify.com/v1/audio-analysis/7peh6LUcdNPcMdrSH4JPsM,292013,4,John Mayer - I Don't Trust Myself (With Loving You)
0.51,0.667,8,-4.715,1,0.0294,0.292,0.00683,0.313,0.356,125.887,audio_features,4F2t297QK40XFcIHqkmLHs,spotify:track:4F2t297QK40XFcIHqkmLHs,https://api.spotify.com/v1/tracks/4F2t297QK40XFcIHqkmLHs,https://api.spotify.com/v1/audio-analysis/4F2t297QK40XFcIHqkmLHs,327747,4,Phil Collins - I Wish It Would Rain Down
0.511,0.34,9,-9.928,1,0.0299,0.821,0.00876,0.0763,0.269,75.328,audio_features,0bYDebBlQxsDR4hCgbbpOW,spotify:track:0bYDebBlQxsDR4hCgbbpOW,https://api.spotify.com/v1/tracks/0bYDebBlQxsDR4hCgbbpOW,https://api.spotify.com/v1/audio-analysis/0bYDebBlQxsDR4hCgbbpOW,163027,3,John Mayer - I'm Gonna Find Another You
0.427,0.588,2,-6.721,1,0.0293,0.0538,0.0014,0.0697,0.394,145.099,audio_features,7MRn6wgG0ReDRNYV5wJeGX,spotify:track:7MRn6wgG0ReDRNYV5wJeGX,https://api.spotify.com/v1/tracks/7MRn6wgG0ReDRNYV5wJeGX,https://api.spotify.com/v1/audio-analysis/7MRn6wgG0ReDRNYV5wJeGX,367813,4,John Mayer - In Repair
0.874,0.318,3,-6.869,1,0.0454,0.0353,1.69e-05,0.217,0.919,116.117,audio_features,29SRvYOKbMLOZeOubNGtLb,spotify:track:29SRvYOKbMLOZeOubNGtLb,https://api.spotify.com/v1/tracks/29SRvYOKbMLOZeOubNGtLb,https://api.spotify.com/v1/audio-analysis/29SRvYOKbMLOZeOubNGtLb,215067,4,Joe Jackson - Is She Really Going Out With Him?
0.476,0.722,0,-10.017,1,0.0646,0.598,0.0,0.184,0.909,92.966,audio_features,3TlIt0ReIxPsVZcOEivT5U,spotify:track:3TlIt0ReIxPsVZcOEivT5U,https://api.spotify.com/v1/tracks/3TlIt0ReIxPsVZcOEivT5U,https://api.spotify.com/v1/audio-analysis/3TlIt0ReIxPsVZcOEivT5U,119800,4,Tom Jones - It's Not Unusual
0.754,0.306,5,-13.322,1,0.0292,0.721,0.0118,0.254,0.664,109.389,audio_features,5JuYLzlxsSewBjO4v9a04U,spotify:track:5JuYLzlxsSewBjO4v9a04U,https://api.spotify.com/v1/tracks/5JuYLzlxsSewBjO4v9a04U,https://api.spotify.com/v1/audio-analysis/5JuYLzlxsSewBjO4v9a04U,231707,4,"Wilco - Jesus, Etc."
0.664,0.597,2,-10.948,1,0.0404,0.0125,0.0953,0.032,0.968,153.058,audio_features,0ldTcpmFsxEASGiBBIfVLW,spotify:track:0ldTcpmFsxEASGiBBIfVLW,https://api.spotify.com/v1/tracks/0ldTcpmFsxEASGiBBIfVLW,https://api.spotify.com/v1/audio-analysis/0ldTcpmFsxEASGiBBIfVLW,239053,4,Robert Palmer - Johnny And Mary
0.478,0.965,10,-5.022,1,0.0642,0.000169,0.00251,0.0854,0.347,125.152,audio_features,0SLtqCrXBRrnkxSOMA3X4W,spotify:track:0SLtqCrXBRrnkxSOMA3X4W,https://api.spotify.com/v1/tracks/0SLtqCrXBRrnkxSOMA3X4W,https://api.spotify.com/v1/audio-analysis/0SLtqCrXBRrnkxSOMA3X4W,262000,4,Robbie Williams - Let Me Entertain You
0.691,0.828,1,-3.909,0,0.0749,0.113,0.0,0.358,0.678,75.519,audio_features,4KykoaJQ5UxjCpp3lYkvTE,spotify:track:4KykoaJQ5UxjCpp3lYkvTE,https://api.spotify.com/v1/tracks/4KykoaJQ5UxjCpp3lYkvTE,https://api.spotify.com/v1/audio-analysis/4KykoaJQ5UxjCpp3lYkvTE,229384,4,Bruno Mars - Liquor Store Blues - feat. Damian Marley
0.711,0.594,1,-5.335,1,0.0658,0.0326,9.15e-06,0.114,0.857,96.001,audio_features,1JAnC4VkVIbO7C6Vislnue,spotify:track:1JAnC4VkVIbO7C6Vislnue,https://api.spotify.com/v1/tracks/1JAnC4VkVIbO7C6Vislnue,https://api.spotify.com/v1/audio-analysis/1JAnC4VkVIbO7C6Vislnue,183533,4,MIKA - Lollipop
0.545,0.902,6,-5.302,1,0.0471,0.0556,0.0,0.196,0.777,91.251,audio_features,1nrackcWUBo87xecPgry2G,spotify:track:1nrackcWUBo87xecPgry2G,https://api.spotify.com/v1/tracks/1nrackcWUBo87xecPgry2G,https://api.spotify.com/v1/audio-analysis/1nrackcWUBo87xecPgry2G,247573,4,Robbie Williams - Millennium
0.608,0.603,2,-6.792,1,0.0271,0.0143,1.22e-05,0.0833,0.49,88.824,audio_features,3jFP1e8IUpD9QbltEI1Hcg,spotify:track:3jFP1e8IUpD9QbltEI1Hcg,https://api.spotify.com/v1/tracks/3jFP1e8IUpD9QbltEI1Hcg,https://api.spotify.com/v1/audio-analysis/3jFP1e8IUpD9QbltEI1Hcg,223960,4,John Mayer - My Stupid Mouth
0.699,0.77,5,-7.658,0,0.036,0.0181,0.000138,0.0644,0.589,101.984,audio_features,7Kohy4v3KLWfUXlv9N3feB,spotify:track:7Kohy4v3KLWfUXlv9N3feB,https://api.spotify.com/v1/tracks/7Kohy4v3KLWfUXlv9N3feB,https://api.spotify.com/v1/audio-analysis/7Kohy4v3KLWfUXlv9N3feB,262107,4,John Mayer - Neon
0.708,0.846,2,-3.664,1,0.0269,0.15,0.00233,0.0714,0.859,144.993,audio_features,7B2SMMslfm3Ocf7ZnTa5dS,spotify:track:7B2SMMslfm3Ocf7ZnTa5dS,https://api.spotify.com/v1/tracks/7B2SMMslfm3Ocf7ZnTa5dS,https://api.spotify.com/v1/audio-analysis/7B2SMMslfm3Ocf7ZnTa5dS,247373,4,John Mayer - New Deep
0.629,0.364,11,-12.259,0,0.038,0.467,0.0204,0.0941,0.701,166.266,audio_features,1oaaSrDJimABpOdCEbw2DJ,spotify:track:1oaaSrDJimABpOdCEbw2DJ,https://api.spotify.com/v1/tracks/1oaaSrDJimABpOdCEbw2DJ,https://api.spotify.com/v1/audio-analysis/1oaaSrDJimABpOdCEbw2DJ,440467,4,Sade - No Ordinary Love
0.539,0.49,1,-7.258,1,0.0234,0.0274,0.0166,0.102,0.226,89.991,audio_features,24QhGejjYWG2CfbHRGLmEr,spotify:track:24QhGejjYWG2CfbHRGLmEr,https://api.spotify.com/v1/tracks/24QhGejjYWG2CfbHRGLmEr,https://api.spotify.com/v1/audio-analysis/24QhGejjYWG2CfbHRGLmEr,216573,4,John Mayer - Not Myself
0.477,0.94,0,-4.888,0,0.0423,0.0124,0.032,0.412,0.941,154.82,audio_features,1G6eFFDRaLr9EbThnhzMBD,spotify:track:1G6eFFDRaLr9EbThnhzMBD,https://api.spotify.com/v1/tracks/1G6eFFDRaLr9EbThnhzMBD,https://api.spotify.com/v1/audio-analysis/1G6eFFDRaLr9EbThnhzMBD,138360,4,Madness - One Step Beyond
0.665,0.841,5,-2.619,1,0.034,0.0377,0.000336,0.103,0.951,120.946,audio_features,3Ngl8Fn5UtCl2K7UD7EF9e,spotify:track:3Ngl8Fn5UtCl2K7UD7EF9e,https://api.spotify.com/v1/tracks/3Ngl8Fn5UtCl2K7UD7EF9e,https://api.spotify.com/v1/audio-analysis/3Ngl8Fn5UtCl2K7UD7EF9e,228907,4,John Mayer - Only Heart
0.651,0.488,9,-8.22,1,0.0316,0.212,0.026,0.136,0.49,113.038,audio_features,1h04XMpzGzmAudoI6VHBgA,spotify:track:1h04XMpzGzmAudoI6VHBgA,https://api.spotify.com/v1/tracks/1h04XMpzGzmAudoI6VHBgA,https://api.spotify.com/v1/audio-analysis/1h04XMpzGzmAudoI6VHBgA,180893,4,The Beatles - Penny Lane
0.712,0.681,0,-6.351,0,0.0294,0.0444,0.000235,0.0592,0.809,125.497,audio_features,2hl9ONQ7YGgZGYx0OSHvIq,spotify:track:2hl9ONQ7YGgZGYx0OSHvIq,https://api.spotify.com/v1/tracks/2hl9ONQ7YGgZGYx0OSHvIq,https://api.spotify.com/v1/audio-analysis/2hl9ONQ7YGgZGYx0OSHvIq,324573,4,Elton John - Philadelphia Freedom
0.504,0.917,10,-3.327,1,0.0393,0.0123,0.0,0.101,0.501,102.0,audio_features,49tHxtAbxR4dcj8ANcC5xY,spotify:track:49tHxtAbxR4dcj8ANcC5xY,https://api.spotify.com/v1/tracks/49tHxtAbxR4dcj8ANcC5xY,https://api.spotify.com/v1/audio-analysis/49tHxtAbxR4dcj8ANcC5xY,279560,4,The Killers - Prize Fighter
0.602,0.574,5,-8.169,1,0.0278,0.437,0.00415,0.0751,0.486,87.318,audio_features,57MflfPN3ObQQAQtPUp0WF,spotify:track:57MflfPN3ObQQAQtPUp0WF,https://api.spotify.com/v1/tracks/57MflfPN3ObQQAQtPUp0WF,https://api.spotify.com/v1/audio-analysis/57MflfPN3ObQQAQtPUp0WF,361395,4,Dire Straits - Romeo And Juliet
0.528,0.234,3,-15.784,1,0.0283,0.641,0.0,0.183,0.191,95.911,audio_features,7okbmgA8lRBGl5limZ7LFM,spotify:track:7okbmgA8lRBGl5limZ7LFM,https://api.spotify.com/v1/tracks/7okbmgA8lRBGl5limZ7LFM,https://api.spotify.com/v1/audio-analysis/7okbmgA8lRBGl5limZ7LFM,218733,4,Vanessa Williams - Save The Best For Last
0.366,0.468,4,-14.514,0,0.0826,0.537,0.0283,0.0664,0.0506,90.281,audio_features,6fnachl7fIn5dqIjakfJ57,spotify:track:6fnachl7fIn5dqIjakfJ57,https://api.spotify.com/v1/tracks/6fnachl7fIn5dqIjakfJ57,https://api.spotify.com/v1/audio-analysis/6fnachl7fIn5dqIjakfJ57,335286,4,Supertramp - School
0.433,0.756,9,-7.855,1,0.0565,0.000997,0.761,0.124,0.117,145.443,audio_features,4ZuC5MfGjRQs3pZtPxqMYP,spotify:track:4ZuC5MfGjRQs3pZtPxqMYP,https://api.spotify.com/v1/tracks/4ZuC5MfGjRQs3pZtPxqMYP,https://api.spotify.com/v1/audio-analysis/4ZuC5MfGjRQs3pZtPxqMYP,233720,4,Joy Division - Shadowplay
0.51,0.876,2,-9.101,1,0.161,0.212,0.0,0.248,0.624,119.702,audio_features,5JnHzjo25FY1fMQMQVOawB,spotify:track:5JnHzjo25FY1fMQMQVOawB,https://api.spotify.com/v1/tracks/5JnHzjo25FY1fMQMQVOawB,https://api.spotify.com/v1/audio-analysis/5JnHzjo25FY1fMQMQVOawB,174147,4,Tom Jones - She's A Lady
0.485,0.846,11,-7.63,0,0.0528,0.0157,0.0287,0.0766,0.743,144.246,audio_features,0rcLhYRihks3t4lFPtHhQV,spotify:track:0rcLhYRihks3t4lFPtHhQV,https://api.spotify.com/v1/tracks/0rcLhYRihks3t4lFPtHhQV,https://api.spotify.com/v1/audio-analysis/0rcLhYRihks3t4lFPtHhQV,237013,4,Joy Division - She's Lost Control
0.743,0.706,5,-5.728,1,0.0535,0.0461,0.0,0.204,0.514,77.989,audio_features,2tCPIp83mRXvVTytTAf1W4,spotify:track:2tCPIp83mRXvVTytTAf1W4,https://api.spotify.com/v1/tracks/2tCPIp83mRXvVTytTAf1W4,https://api.spotify.com/v1/audio-analysis/2tCPIp83mRXvVTytTAf1W4,207560,4,Bruno Mars - Show Me
0.667,0.361,1,-8.69,0,0.0273,0.575,0.00506,0.0805,0.29,134.018,audio_features,2jdAk8ATWIL3dwT47XpRfu,spotify:track:2jdAk8ATWIL3dwT47XpRfu,https://api.spotify.com/v1/tracks/2jdAk8ATWIL3dwT47XpRfu,https://api.spotify.com/v1/audio-analysis/2jdAk8ATWIL3dwT47XpRfu,242000,5,John Mayer - Slow Dancing In A Burning Room
0.734,0.58,9,-6.619,0,0.0321,0.238,0.0006,0.0298,0.962,119.336,audio_features,1Hv1VTm8zeOeybub15mA2R,spotify:track:1Hv1VTm8zeOeybub15mA2R,https://api.spotify.com/v1/tracks/1Hv1VTm8zeOeybub15mA2R,https://api.spotify.com/v1/audio-analysis/1Hv1VTm8zeOeybub15mA2R,258693,4,Sade - Smooth Operator
0.646,0.642,0,-6.19,1,0.0412,0.00028,0.0225,0.0341,0.376,128.992,audio_features,0RtMRbaqeadQFvlYxcAczv,spotify:track:0RtMRbaqeadQFvlYxcAczv,https://api.spotify.com/v1/tracks/0RtMRbaqeadQFvlYxcAczv,https://api.spotify.com/v1/audio-analysis/0RtMRbaqeadQFvlYxcAczv,273493,4,Gotye - Somebody That I Used To Know - Tiësto Remix
0.457,0.428,1,-9.796,1,0.0283,0.329,2.21e-06,0.169,0.151,129.98,audio_features,0bLOiofyBB62YU2cNnONJG,spotify:track:0bLOiofyBB62YU2cNnONJG,https://api.spotify.com/v1/tracks/0bLOiofyBB62YU2cNnONJG,https://api.spotify.com/v1/audio-analysis/0bLOiofyBB62YU2cNnONJG,404933,4,Elton John - Someone Saved My Life Tonight
0.656,0.88,5,-4.137,0,0.0287,0.184,0.00609,0.272,0.88,114.613,audio_features,4ziqqoW1o3P5EhNqK6CPb1,spotify:track:4ziqqoW1o3P5EhNqK6CPb1,https://api.spotify.com/v1/tracks/4ziqqoW1o3P5EhNqK6CPb1,https://api.spotify.com/v1/audio-analysis/4ziqqoW1o3P5EhNqK6CPb1,291587,4,Phil Collins - Something Happened On The Way To Heaven
0.545,0.899,1,-3.41,0,0.0301,0.0989,0.000635,0.131,0.531,152.029,audio_features,4ibzxSKw3a6rtIorruN5GO,spotify:track:4ibzxSKw3a6rtIorruN5GO,https://api.spotify.com/v1/tracks/4ibzxSKw3a6rtIorruN5GO,https://api.spotify.com/v1/audio-analysis/4ibzxSKw3a6rtIorruN5GO,304440,4,John Mayer - Something's Missing
0.635,0.789,7,-3.969,1,0.024,0.0249,1.73e-05,0.149,0.331,107.989,audio_features,2eMVogxm08LgfgnWpahooV,spotify:track:2eMVogxm08LgfgnWpahooV,https://api.spotify.com/v1/tracks/2eMVogxm08LgfgnWpahooV,https://api.spotify.com/v1/audio-analysis/2eMVogxm08LgfgnWpahooV,306333,4,John Mayer - Split Screen Sadness
0.597,0.439,9,-7.126,1,0.0258,0.0502,0.000129,0.19,0.127,127.89,audio_features,3W93koK957HaoaNHyA3dTm,spotify:track:3W93koK957HaoaNHyA3dTm,https://api.spotify.com/v1/tracks/3W93koK957HaoaNHyA3dTm,https://api.spotify.com/v1/audio-analysis/3W93koK957HaoaNHyA3dTm,321093,3,John Mayer - St. Patrick's Day
0.579,0.223,11,-20.208,1,0.0364,0.0439,0.00232,0.0613,0.532,159.696,audio_features,2KY0QUeRY3IPuJI1gyU9BJ,spotify:track:2KY0QUeRY3IPuJI1gyU9BJ,https://api.spotify.com/v1/tracks/2KY0QUeRY3IPuJI1gyU9BJ,https://api.spotify.com/v1/audio-analysis/2KY0QUeRY3IPuJI1gyU9BJ,268200,4,Joe Jackson - Steppin' Out
0.619,0.437,7,-11.756,1,0.0314,0.465,0.00619,0.0971,0.408,89.508,audio_features,3E6iea9uEmB7gRru4lyP6h,spotify:track:3E6iea9uEmB7gRru4lyP6h,https://api.spotify.com/v1/tracks/3E6iea9uEmB7gRru4lyP6h,https://api.spotify.com/v1/audio-analysis/3E6iea9uEmB7gRru4lyP6h,285053,4,John Mayer - Stop This Train
0.39,0.502,10,-12.277,1,0.178,0.336,0.000138,0.0713,0.289,97.871,audio_features,3Am0IbOxmvlSXro7N5iSfZ,spotify:track:3Am0IbOxmvlSXro7N5iSfZ,https://api.spotify.com/v1/tracks/3Am0IbOxmvlSXro7N5iSfZ,https://api.spotify.com/v1/audio-analysis/3Am0IbOxmvlSXro7N5iSfZ,247320,4,The Beatles - Strawberry Fields Forever
0.522,0.346,5,-15.462,1,0.0297,0.258,0.0,0.114,0.27,131.692,audio_features,0ROwoz82DIW4tOzkxYnSjf,spotify:track:0ROwoz82DIW4tOzkxYnSjf,https://api.spotify.com/v1/tracks/0ROwoz82DIW4tOzkxYnSjf,https://api.spotify.com/v1/audio-analysis/0ROwoz82DIW4tOzkxYnSjf,195133,4,Lionel Richie - Stuck On You
0.529,0.127,11,-16.066,1,0.0274,0.611,0.000109,0.237,0.578,63.05,audio_features,62AuGbAkt8Ox2IrFFb8GKV,spotify:track:62AuGbAkt8Ox2IrFFb8GKV,https://api.spotify.com/v1/tracks/62AuGbAkt8Ox2IrFFb8GKV,https://api.spotify.com/v1/audio-analysis/62AuGbAkt8Ox2IrFFb8GKV,203573,4,Neil Diamond - Sweet Caroline
0.62,0.807,8,-7.753,1,0.0548,0.471,0.108,0.0477,0.579,118.796,audio_features,2s6wCS3vDZFPY9NOTlPXJZ,spotify:track:2s6wCS3vDZFPY9NOTlPXJZ,https://api.spotify.com/v1/tracks/2s6wCS3vDZFPY9NOTlPXJZ,https://api.spotify.com/v1/audio-analysis/2s6wCS3vDZFPY9NOTlPXJZ,353573,4,Phil Collins - Take Me Home
0.495,0.238,1,-11.026,1,0.03,0.958,0.0118,0.0875,0.357,175.958,audio_features,78DwRIo6Vj6wqteyerGetr,spotify:track:78DwRIo6Vj6wqteyerGetr,https://api.spotify.com/v1/tracks/78DwRIo6Vj6wqteyerGetr,https://api.spotify.com/v1/audio-analysis/78DwRIo6Vj6wqteyerGetr,198200,4,John Mayer - The Heart Of Life
0.515,0.861,10,-5.171,0,0.0321,0.00333,0.0,0.324,0.221,138.054,audio_features,53OlXMrUJS87LVW2YZ35zx,spotify:track:53OlXMrUJS87LVW2YZ35zx,https://api.spotify.com/v1/tracks/53OlXMrUJS87LVW2YZ35zx,https://api.spotify.com/v1/audio-analysis/53OlXMrUJS87LVW2YZ35zx,257267,4,The Killers - The Rising Tide
0.661,0.801,1,-4.998,0,0.0246,0.0104,1.77e-05,0.0738,0.517,105.994,audio_features,0x4rW5jv6fkKweBgjE5O8F,spotify:track:0x4rW5jv6fkKweBgjE5O8F,https://api.spotify.com/v1/tracks/0x4rW5jv6fkKweBgjE5O8F,https://api.spotify.com/v1/audio-analysis/0x4rW5jv6fkKweBgjE5O8F,231160,4,The Killers - The Way It Was
